model,window_size,runtime,auc,precision,recall,specificity,f1-score,false alarm rate,miss rate,delay,g
QUANT,16,6.9862717339446565,0.9848483585700738,0.97,0.9696969696969697,0.9999997474431779,0.9698484611779409,0.09090833333759865,0.09090833333964633,10.464242424242423,0.0010001365058246695
QUANT,17,7.566077044750823,0.9696968434175062,0.97,0.9393939393939394,0.999999747441073,0.9544516743374067,0.09090833331995825,0.18181666667929267,10.161212121212118,0.0010001317504755435
QUANT,18,14.38237960324228,0.9696968434164537,0.97,0.9393939393939394,0.999999747438968,0.9544516743374067,0.09090833332965075,0.18181666667929267,18.939393939393938,0.0010001317515736107
QUANT,19,10.110494680229268,0.9696968434154012,0.97,0.9393939393939394,0.999999747436863,0.9544516743374067,0.09090833332671346,0.18181666667929267,18.979393939393937,0.0010001317526716958
QUANT,20,30.258164978141785,0.9696968434143487,0.97,0.9393939393939394,0.999999747434758,0.9544516743374067,0.09090833335110773,0.18181666667929267,10.221818181818179,0.0010001317537697996
QUANT,21,8.745011331168797,0.9696968434132962,0.97,0.9393939393939394,0.999999747432653,0.9544516743374067,0.09090833332291053,0.18181666667929267,10.221818181818179,0.0010001317548679214
QUANT,22,8.808457959988802,0.9696968434122437,0.97,0.9393939393939394,0.9999997474305479,0.9544516743374067,0.09090833332204423,0.18181666667929267,9.888484848484847,0.0010001317559660617
QUANT,23,8.113173585898828,0.9393938131081607,0.97,0.8787878787878788,0.9999997474284427,0.9221439108342895,0.09090833334850784,0.36363333335858566,27.181818181818183,0.0010001222436148548
QUANT,24,8.155424979663662,0.9545453282586234,0.97,0.9090909090909091,0.9999997474263376,0.9385582970488631,0.0909083333223803,0.27272500001893935,18.646060606060605,0.0010001270013980678
QUANT,25,10.597903627495812,0.9696968434090859,0.97,0.9393939393939394,0.9999997474242324,0.9544516743374067,0.09090833332358199,0.18181666667929267,10.161212121212118,0.0010001317592605924
QUANT,26,12.536709342856916,0.954545328256518,0.97,0.9090909090909091,0.999999747422127,0.9385582970488631,0.09090833335211193,0.27272500001893935,17.858181818181816,0.0010001270035151812
QUANT,27,8.497346161895997,0.9545453282554655,0.97,0.9090909090909091,0.9999997474200218,0.9385582970488631,0.09090833332805104,0.27272500001893935,17.858181818181816,0.0010001270045737643
QUANT,28,8.823813975337641,0.969696843405928,0.97,0.9393939393939394,0.9999997474179165,0.9544516743374067,0.09090833333131773,0.18181666667929267,9.343030303030302,0.0010001317625552878
QUANT,29,10.51031533190084,0.9696968434048754,0.97,0.9393939393939394,0.9999997474158112,0.9544516743374067,0.09090833332195264,0.18181666667929267,9.31272727272727,0.0010001317636535562
QUANT,30,12.152105630188677,0.9393938131007923,0.97,0.8787878787878788,0.9999997474137058,0.9221439108342895,0.0909083333399138,0.36363333335858566,36.373333333333335,0.0010001222507473966
QUANT,31,31.4994769923243,0.9393938130997396,0.97,0.8787878787878788,0.9999997474116004,0.9221439108342895,0.09090833334524248,0.36363333335858566,37.22181818181818,0.0010001222517663992
