model,seed,window_size,runtime,delay,precision,recall,specificity,f1-score,auc,false alarm rate,miss rate,gain,thresh
QUANT,0,27.5,10.493064762404167,-2.820952380952381,0.7916666666666666,0.9047619047619048,0.9999980052008404,0.8444444444444444,0.9523799549813725,0.717959272563665,0.287183709025466,6.962582575757575,0.5
QUANT,1,27.5,10.72878406694006,-3.059047619047619,0.7916666666666666,0.9047619047619048,0.9999980052008404,0.8444444444444444,0.9523799549813725,0.717959272563665,0.287183709025466,6.962582575757575,0.5
QUANT,2,27.5,10.700539915568944,-3.059047619047619,0.7307692307692307,0.9047619047619048,0.9999972072811765,0.8085106382978723,0.9523795560215407,1.005142981589131,0.287183709025466,6.962576515151515,0.5
QUANT,0,27.5,10.866758082742436,0.5123809523809526,0.8947368421052632,0.8095238095238095,0.9999992020803361,0.85,0.9047615058020728,0.287183709025466,0.574367418050932,6.962581060606062,0.5858585858585859
QUANT,1,27.5,11.054866317763544,0.464761904761905,0.85,0.8095238095238095,0.9999988031205043,0.8292682926829268,0.9047613063221569,0.430775563538199,0.574367418050932,6.96257803030303,0.5858585858585859
QUANT,2,27.5,10.38756054094747,-0.3447619047619045,0.9,0.8571428571428571,0.9999992020803361,0.8780487804878049,0.9285710296115965,0.287183709025466,0.430775563538199,6.9625863636363645,0.5858585858585859
